"","HSV hue","Img. cat.","Num","Den","Ref.","RL|NL","RL|NS","RL|DL","RL|DS","n (x1000)"
"435","161-250","homer-simpson_2","Brightness hue","Total bright",1303,0.802463605823068,0.197536394176932,0.44568868980963,0.554311310190369,4.46
"436",">251","homer-simpson_3","Brightness hue","Total bright",1306,0.826651735722284,0.173348264277716,0.479955207166853,0.520044792833147,4.46
"437","<60","horse_0","Brightness hue","Total bright",1309,0.717279361145532,0.282720638854468,0.487043921244665,0.512956078755335,36.31
"438","61-160","horse_1","Brightness hue","Total bright",1312,0.850968207290684,0.149031792709316,0.489568884203518,0.510431115796482,36.05
"439","161-250","horse_2","Brightness hue","Total bright",1315,0.871541170551736,0.128458829448264,0.515176924366929,0.484823075633071,35.78
"440",">251","horse_3","Brightness hue","Total bright",1318,0.858070243577651,0.141929756422349,0.487571436497808,0.512428563502192,36.05
"441","<60","horseshoe-crab_0","Brightness hue","Total bright",1321,0.772253408179631,0.227746591820369,0.545308740978348,0.454691259021652,3.74
"442","61-160","horseshoe-crab_1","Brightness hue","Total bright",1324,0.847606019151847,0.152393980848153,0.436114911080711,0.563885088919289,3.65
"443","161-250","horseshoe-crab_2","Brightness hue","Total bright",1327,0.881258549931601,0.118741450068399,0.47906976744186,0.52093023255814,3.65
"444",">251","horseshoe-crab_3","Brightness hue","Total bright",1330,0.873295910184443,0.126704089815557,0.51937984496124,0.48062015503876,3.74
"445","<60","hot-air-balloon_0","Brightness hue","Total bright",1333,0.675434116445352,0.324565883554648,0.426200204290092,0.573799795709908,3.92
"446","61-160","hot-air-balloon_1","Brightness hue","Total bright",1336,0.826541274817137,0.173458725182863,0.491118077324974,0.508881922675026,3.83
"447","161-250","hot-air-balloon_2","Brightness hue","Total bright",1339,0.735444330949949,0.264555669050051,0.563840653728294,0.436159346271706,3.92
"448",">251","hot-air-balloon_3","Brightness hue","Total bright",1342,0.806179775280899,0.193820224719101,0.474974463738509,0.525025536261491,3.92
"449","<60","hot-dog_0","Brightness hue","Total bright",1345,0.592436974789916,0.407563025210084,0.467226890756303,0.532773109243697,3.57
"450","61-160","hot-dog_1","Brightness hue","Total bright",1348,0.788515406162465,0.211484593837535,0.480672268907563,0.519327731092437,3.57
"451","161-250","hot-dog_2","Brightness hue","Total bright",1351,0.847676419965577,0.152323580034423,0.530407343660356,0.469592656339644,3.49
"452",">251","hot-dog_3","Brightness hue","Total bright",1354,0.788795518207283,0.211204481792717,0.449579831932773,0.550420168067227,3.57
"453","<60","hot-tub_0","Brightness hue","Total bright",1357,0.735483870967742,0.264516129032258,0.514226633581472,0.485773366418528,12.09
"454","61-160","hot-tub_1","Brightness hue","Total bright",1360,0.792878089652283,0.207121910347717,0.475827398408044,0.524172601591956,11.94
"455","161-250","hot-tub_2","Brightness hue","Total bright",1363,0.747465437788018,0.252534562211982,0.494763301214914,0.505236698785086,11.94
"456",">251","hot-tub_3","Brightness hue","Total bright",1366,0.821281943862589,0.178718056137411,0.523250942605781,0.476749057394219,11.94
"457","<60","hourglass_0","Brightness hue","Total bright",1369,0.74593837535014,0.25406162464986,0.518487394957983,0.481512605042017,3.57
"458","61-160","hourglass_1","Brightness hue","Total bright",1372,0.802352266207688,0.197647733792312,0.460413080895009,0.539586919104991,3.49
"459","161-250","hourglass_2","Brightness hue","Total bright",1375,0.838602830472749,0.161397169527251,0.421559771153267,0.578440228846733,3.32
"460",">251","hourglass_3","Brightness hue","Total bright",1378,0.834480780263913,0.165519219736087,0.430292598967298,0.569707401032702,3.49
"461","<60","house-fly_0","Brightness hue","Total bright",1381,0.761331038439472,0.228341939185313,0.501434308663224,0.488238668961561,3.45
"462","61-160","house-fly_1","Brightness hue","Total bright",1384,0.871351351351351,0.128648648648649,0.475315315315315,0.524684684684685,2.77
"463","161-250","house-fly_2","Brightness hue","Total bright",1387,0.879089026915114,0.120910973084886,0.497308488612836,0.502691511387164,2.42
"464",">251","house-fly_3","Brightness hue","Total bright",1390,0.865225225225225,0.134774774774775,0.444324324324324,0.555675675675676,2.77
"465","<60","human-skeleton_0","Brightness hue","Total bright",1393,0.697360872059667,0.302639127940333,0.52065404475043,0.47934595524957,3.49
"466","61-160","human-skeleton_1","Brightness hue","Total bright",1396,0.78714859437751,0.21285140562249,0.486230636833046,0.513769363166954,3.49
"467","161-250","human-skeleton_2","Brightness hue","Total bright",1399,0.833333333333333,0.166666666666667,0.471026965002869,0.528973034997131,3.49
"468",">251","human-skeleton_3","Brightness hue","Total bright",1402,0.801778542742398,0.198221457257602,0.508318990246701,0.491681009753299,3.49
"469","<60","hummingbird_0","Brightness hue","Total bright",1405,0.766416791604198,0.233583208395802,0.547376311844078,0.452623688155922,6.67
"470","61-160","hummingbird_1","Brightness hue","Total bright",1408,0.721139430284858,0.278860569715142,0.464467766116942,0.535532233883058,6.67
"471","161-250","hummingbird_2","Brightness hue","Total bright",1411,0.876911544227886,0.123088455772114,0.501949025487256,0.498050974512744,6.67
"472",">251","hummingbird_3","Brightness hue","Total bright",1414,0.806446776611694,0.193553223388306,0.437631184407796,0.562368815592204,6.67
"473","<60","ibis-101_0","Brightness hue","Total bright",1417,0.827450980392157,0.172549019607843,0.462605042016807,0.537394957983193,7.14
"474","61-160","ibis-101_1","Brightness hue","Total bright",1420,0.892156862745098,0.107843137254902,0.486974789915966,0.513025210084034,7.14
"475","161-250","ibis-101_2","Brightness hue","Total bright",1423,0.906707228741127,0.0932927712588729,0.522236708677387,0.477763291322613,6.9
"476",">251","ibis-101_3","Brightness hue","Total bright",1426,0.881783221763282,0.118216778236718,0.4248682523857,0.5751317476143,7.02
"477","<60","ice-cream-cone_0","Brightness hue","Total bright",1429,0.666666666666667,0.333333333333333,0.489550679205852,0.510449320794148,3.83
"478","61-160","ice-cream-cone_1","Brightness hue","Total bright",1432,0.824111200213847,0.175888799786153,0.435445068163593,0.564554931836407,3.74
"479","161-250","ice-cream-cone_2","Brightness hue","Total bright",1435,0.868673050615595,0.131326949384405,0.518741450068399,0.481258549931601,3.65
"480",">251","ice-cream-cone_3","Brightness hue","Total bright",1438,0.834001603849238,0.165998396150762,0.444266238973537,0.555733761026464,3.74
"481","<60","iguana_0","Brightness hue","Total bright",1441,0.799153588432375,0.200846411567625,0.564274378416505,0.435725621583495,5.67
"482","61-160","iguana_1","Brightness hue","Total bright",1444,0.819079527420208,0.180920472579792,0.419855404690531,0.580144595309469,5.67
"483","161-250","iguana_2","Brightness hue","Total bright",1447,0.881135531135531,0.118864468864469,0.495604395604396,0.504395604395604,5.46
"484",">251","iguana_3","Brightness hue","Total bright",1450,0.860017969451932,0.139982030548068,0.446001796945193,0.553998203054807,5.57
"485","<60","ipod_0","Brightness hue","Total bright",1453,0.789118457300276,0.210881542699725,0.538429752066116,0.461570247933884,7.26
"486","61-160","ipod_1","Brightness hue","Total bright",1456,0.844903581267218,0.155096418732782,0.485123966942149,0.514876033057851,7.26
"487","161-250","ipod_2","Brightness hue","Total bright",1459,0.834986225895317,0.165013774104683,0.455509641873278,0.544490358126722,7.26
"488",">251","ipod_3","Brightness hue","Total bright",1462,0.871349862258953,0.128650137741047,0.483471074380165,0.516528925619835,7.26
"489","<60","iris_0","Brightness hue","Total bright",1465,0.835237106265144,0.164762893734856,0.51834544825199,0.48165455174801,5.78
"490","61-160","iris_1","Brightness hue","Total bright",1468,0.793334508904955,0.206665491095045,0.457238582260624,0.542761417739376,5.67
"491","161-250","iris_2","Brightness hue","Total bright",1471,0.847998589314054,0.152001410685946,0.481396579086581,0.518603420913419,5.67
"492",">251","iris_3","Brightness hue","Total bright",1474,0.848736587054344,0.151263412945656,0.506230529595016,0.493769470404984,5.78
"493","<60","jesus-christ_0","Brightness hue","Total bright",1477,0.733226410050789,0.266773589949211,0.559208767709169,0.440791232290831,3.74
"494","61-160","jesus-christ_1","Brightness hue","Total bright",1480,0.882626538987688,0.117373461012312,0.442407660738714,0.557592339261286,3.65
"495","161-250","jesus-christ_2","Brightness hue","Total bright",1483,0.900632911392405,0.0993670886075949,0.492405063291139,0.507594936708861,3.16
"496",">251","jesus-christ_3","Brightness hue","Total bright",1486,0.879551820728291,0.120448179271709,0.450700280112045,0.549299719887955,3.57
"497","<60","joy-stick_0","Brightness hue","Total bright",1489,0.771615980918307,0.228384019081694,0.560286225402505,0.439713774597496,8.38
"498","61-160","joy-stick_1","Brightness hue","Total bright",1492,0.82850327966607,0.17149672033393,0.446153846153846,0.553846153846154,8.38
"499","161-250","joy-stick_2","Brightness hue","Total bright",1495,0.862766472868217,0.137233527131783,0.453609496124031,0.546390503875969,8.26
"500",">251","joy-stick_3","Brightness hue","Total bright",1498,0.856468023255814,0.143531976744186,0.427688953488372,0.572311046511628,8.26
"501","<60","kangaroo-101_0","Brightness hue","Total bright",1501,0.849141824751581,0.150858175248419,0.493526046371575,0.506473953628425,3.32
"502","61-160","kangaroo-101_1","Brightness hue","Total bright",1504,0.909063535079795,0.0909364649202048,0.515507377295995,0.484492622704005,3.32
"503","161-250","kangaroo-101_2","Brightness hue","Total bright",1507,0.956709956709957,0.0432900432900433,0.514818514818515,0.485181485181485,3
"504",">251","kangaroo-101_3","Brightness hue","Total bright",1510,0.946913580246914,0.0530864197530864,0.48641975308642,0.51358024691358,3.24
"505","<60","kayak_0","Brightness hue","Total bright",1513,0.775366457262517,0.224633542737483,0.473253379021512,0.526746620978488,5.25
"506","61-160","kayak_1","Brightness hue","Total bright",1516,0.793641728536075,0.206358271463925,0.427374833428517,0.572625166571483,5.25
"507","161-250","kayak_2","Brightness hue","Total bright",1519,0.802588996763754,0.197411003236246,0.511707595659623,0.488292404340377,5.25
"508",">251","kayak_3","Brightness hue","Total bright",1522,0.828098229583095,0.171901770416905,0.528459927660385,0.471540072339615,5.25
"509","<60","ketch-101_0","Brightness hue","Total bright",1525,0.953127606338615,0.0458715596330275,0.528773978315263,0.47022518765638,5.99
"510","61-160","ketch-101_1","Brightness hue","Total bright",1528,0.955494505494506,0.0445054945054945,0.50989010989011,0.49010989010989,5.46
"511","161-250","ketch-101_2","Brightness hue","Total bright",1531,0.865934065934066,0.134065934065934,0.493406593406593,0.506593406593407,5.46
"512",">251","ketch-101_3","Brightness hue","Total bright",1534,0.956974078645741,0.0430259213542585,0.465173690707106,0.534826309292894,5.67
"513","<60","killer-whale_0","Brightness hue","Total bright",1537,0.861487503763927,0.138512496236073,0.394158386028305,0.605841613971695,3.32
"514","61-160","killer-whale_1","Brightness hue","Total bright",1540,0.842785777255363,0.157214222744637,0.416397296503085,0.583602703496914,3.4
"515","161-250","killer-whale_2","Brightness hue","Total bright",1543,0.661538461538461,0.337728937728938,0.553846153846154,0.445421245421245,4.09
"516",">251","killer-whale_3","Brightness hue","Total bright",1546,0.825715049452018,0.174284950547982,0.458968190323443,0.541031809676557,3.74
"517","<60","knife_0","Brightness hue","Total bright",1549,0.766138613861386,0.233861386138614,0.542376237623762,0.457623762376238,5.05
"518","61-160","knife_1","Brightness hue","Total bright",1552,0.86,0.14,0.491287128712871,0.508712871287129,5.05
"519","161-250","knife_2","Brightness hue","Total bright",1555,0.887326732673267,0.112673267326733,0.48039603960396,0.51960396039604,5.05
"520",">251","knife_3","Brightness hue","Total bright",1558,0.873465346534653,0.126534653465347,0.408316831683168,0.591683168316832,5.05
"521","<60","ladder_0","Brightness hue","Total bright",1561,0.776832641770401,0.222959889349931,0.505532503457815,0.494260027662517,28.91
"522","61-160","ladder_1","Brightness hue","Total bright",1564,0.859430219978363,0.140569780021637,0.480706815723044,0.519293184276956,27.73
"523","161-250","ladder_2","Brightness hue","Total bright",1567,0.838352819298505,0.161647180701495,0.500998964037295,0.499001035962705,27.03
"524",">251","ladder_3","Brightness hue","Total bright",1570,0.835726695741588,0.164273304258412,0.463603162784101,0.536396837215899,28.2
"525","<60","laptop-101_0","Brightness hue","Total bright",1573,0.730930118110236,0.268946850393701,0.483882874015748,0.515994094488189,8.13
"526","61-160","laptop-101_1","Brightness hue","Total bright",1576,0.869460317460317,0.130539682539683,0.453079365079365,0.546920634920635,7.88
"527","161-250","laptop-101_2","Brightness hue","Total bright",1579,0.841677419354839,0.158322580645161,0.513548387096774,0.486451612903226,7.75
"528",">251","laptop-101_3","Brightness hue","Total bright",1582,0.889290322580645,0.110709677419355,0.584903225806452,0.415096774193548,7.75
"529","<60","lathe_0","Brightness hue","Total bright",1585,0.702197802197802,0.297802197802198,0.551098901098901,0.448901098901099,5.46
"530","61-160","lathe_1","Brightness hue","Total bright",1588,0.804212454212454,0.195787545787546,0.523809523809524,0.476190476190476,5.46
"531","161-250","lathe_2","Brightness hue","Total bright",1591,0.784065934065934,0.215934065934066,0.482051282051282,0.517948717948718,5.46
"532",">251","lathe_3","Brightness hue","Total bright",1594,0.801465201465202,0.198534798534799,0.453663003663004,0.546336996336996,5.46
"533","<60","leopards-101_0","Brightness hue","Total bright",1597,0.904204956836536,0.0957950431634642,0.526705653021442,0.473294346978557,17.95
"534","61-160","leopards-101_1","Brightness hue","Total bright",1600,0.947813979392927,0.0521860206070732,0.298468393205235,0.701531606794765,17.95
"535","161-250","leopards-101_2","Brightness hue","Total bright",1603,0.946805547819306,0.053194452180694,0.492843219159009,0.507156780840991,17.95
"536",">251","leopards-101_3","Brightness hue","Total bright",1606,0.910630710942723,0.0893692890572766,0.565079365079365,0.434920634920635,17.95
"537","<60","license-plate_0","Brightness hue","Total bright",1609,0.734310134310134,0.265689865689866,0.483272283272283,0.516727716727717,4.09
"538","61-160","license-plate_1","Brightness hue","Total bright",1612,0.780708180708181,0.219291819291819,0.47008547008547,0.52991452991453,4.09
"539","161-250","license-plate_2","Brightness hue","Total bright",1615,0.746031746031746,0.253968253968254,0.49035409035409,0.50964590964591,4.09
"540",">251","license-plate_3","Brightness hue","Total bright",1618,0.804639804639805,0.195360195360195,0.56019536019536,0.43980463980464,4.09
"541","<60","light-house_0","Brightness hue","Total bright",1621,0.799294572761406,0.200705427238594,0.474115371487086,0.525884628512914,17.58
"542","61-160","light-house_1","Brightness hue","Total bright",1624,0.829969524466678,0.170030475533322,0.476223333908343,0.523776666091657,17.39
"543","161-250","light-house_2","Brightness hue","Total bright",1627,0.728766360345308,0.271233639654692,0.542411584516848,0.457588415483152,17.95
"544",">251","light-house_3","Brightness hue","Total bright",1630,0.869469773725093,0.130530226274907,0.460204885736801,0.539795114263199,17.77
"545","<60","lightbulb_0","Brightness hue","Total bright",1633,0.753225035833732,0.246536072623029,0.527950310559006,0.471810797897754,4.18
"546","61-160","lightbulb_1","Brightness hue","Total bright",1636,0.827965043695381,0.172034956304619,0.450936329588015,0.549063670411985,4
"547","161-250","lightbulb_2","Brightness hue","Total bright",1639,0.863125638406537,0.136874361593463,0.482635342185904,0.517364657814096,3.92
"548",">251","lightbulb_3","Brightness hue","Total bright",1642,0.821972534332085,0.178027465667915,0.422721598002497,0.577278401997503,4
"549","<60","lightning_0","Brightness hue","Total bright",1645,0.841221374045802,0.158778625954198,0.460716382853787,0.539283617146213,8.52
"550","61-160","lightning_1","Brightness hue","Total bright",1648,0.877745155607751,0.122254844392249,0.504051673517322,0.495948326482678,8.52
"551","161-250","lightning_2","Brightness hue","Total bright",1651,0.876906318082789,0.122984749455338,0.486710239651416,0.51318082788671,9.18
"552",">251","lightning_3","Brightness hue","Total bright",1654,0.802940186286612,0.197059813713388,0.520704746941982,0.479295253058018,8.91
"553","<60","llama-101_0","Brightness hue","Total bright",1657,0.782652043868395,0.217347956131605,0.515168779376157,0.484831220623843,7.02
"554","61-160","llama-101_1","Brightness hue","Total bright",1660,0.875561350137621,0.124438649862379,0.477763291322613,0.522236708677387,6.9
"555","161-250","llama-101_2","Brightness hue","Total bright",1663,0.904235145385588,0.0957648546144121,0.52275600505689,0.47724399494311,6.33
"556",">251","llama-101_3","Brightness hue","Total bright",1666,0.903748125937031,0.0962518740629685,0.48695652173913,0.51304347826087,6.67
"557","<60","mailbox_0","Brightness hue","Total bright",1669,0.710378681626929,0.289621318373072,0.472183263207106,0.527816736792894,4.28
"558","61-160","mailbox_1","Brightness hue","Total bright",1672,0.833099579242637,0.166900420757363,0.484104721832632,0.515895278167368,4.28
"559","161-250","mailbox_2","Brightness hue","Total bright",1675,0.868863955119215,0.131136044880785,0.563347358578775,0.436652641421225,4.28
"560",">251","mailbox_3","Brightness hue","Total bright",1678,0.850631136044881,0.149368863955119,0.538803179055633,0.461196820944367,4.28
"561","<60","mandolin_0","Brightness hue","Total bright",1681,0.655913978494624,0.344086021505376,0.467508181393174,0.532491818606826,4.28
"562","61-160","mandolin_1","Brightness hue","Total bright",1684,0.836372136512389,0.163627863487611,0.535764375876578,0.464235624123422,4.28
"563","161-250","mandolin_2","Brightness hue","Total bright",1687,0.822742474916388,0.177257525083612,0.446249402771142,0.553750597228858,4.19
"564",">251","mandolin_3","Brightness hue","Total bright",1690,0.807386629266012,0.192613370733988,0.507713884992987,0.492286115007013,4.28
"565","<60","mars_0","Brightness hue","Total bright",1693,0.551244933410538,0.448755066589462,0.474067333939945,0.525932666060055,12.09
"566","61-160","mars_1","Brightness hue","Total bright",1696,0.846095076400679,0.153904923599321,0.574193548387097,0.425806451612903,11.78
"567","161-250","mars_2","Brightness hue","Total bright",1699,0.854940082125199,0.145059917874801,0.53787497905145,0.46212502094855,11.93
"568",">251","mars_3","Brightness hue","Total bright",1702,0.814312049606167,0.185687950393833,0.460532931121166,0.539467068878834,11.93
"569","<60","mattress_0","Brightness hue","Total bright",1705,0.691699389179756,0.308300610820244,0.516470331588133,0.483529668411867,18.34
"570","61-160","mattress_1","Brightness hue","Total bright",1708,0.844862896802822,0.155137103197178,0.489646148594834,0.510353851405166,17.58
"571","161-250","mattress_2","Brightness hue","Total bright",1711,0.87265329845975,0.12734670154025,0.4837547224644,0.5162452775356,17.2
"572",">251","mattress_3","Brightness hue","Total bright",1714,0.856692558820218,0.143307441179782,0.481312619610492,0.518687380389508,17.77
"573","<60","megaphone_0","Brightness hue","Total bright",1717,0.770725034199726,0.229274965800274,0.585225718194254,0.414774281805746,3.65
"574","61-160","megaphone_1","Brightness hue","Total bright",1720,0.816695352839931,0.183304647160069,0.461560527825588,0.538439472174412,3.49
"575","161-250","megaphone_2","Brightness hue","Total bright",1723,0.835014005602241,0.164985994397759,0.450420168067227,0.549579831932773,3.57
"576",">251","megaphone_3","Brightness hue","Total bright",1726,0.837254901960784,0.162745098039216,0.503081232492997,0.496918767507003,3.57
"577","<60","menorah-101_0","Brightness hue","Total bright",1729,0.773237997957099,0.219611848825332,0.531154239019408,0.461695607763023,3.89
"578","61-160","menorah-101_1","Brightness hue","Total bright",1732,0.889506172839506,0.110493827160494,0.492901234567901,0.507098765432099,3.24
"579","161-250","menorah-101_2","Brightness hue","Total bright",1735,0.898838004101162,0.101161995898838,0.533151059466849,0.466848940533151,2.93
"580",">251","menorah-101_3","Brightness hue","Total bright",1738,0.867901234567901,0.132098765432099,0.474382716049383,0.525617283950617,3.24
"581","<60","microscope_0","Brightness hue","Total bright",1741,0.743737105806071,0.256262894193929,0.524462127910404,0.475537872089596,6.79
"582","61-160","microscope_1","Brightness hue","Total bright",1744,0.78868258178603,0.21131741821397,0.480253463012084,0.519746536987916,6.79
"583","161-250","microscope_2","Brightness hue","Total bright",1747,0.821691718243442,0.178308281756558,0.483200707338638,0.516799292661362,6.79
"584",">251","microscope_3","Brightness hue","Total bright",1750,0.795461243737106,0.204538756262894,0.426613616268789,0.573386383731211,6.79
"585","<60","microwave_0","Brightness hue","Total bright",1753,0.758772703226944,0.241227296773056,0.531299594427791,0.468700405572209,5.67
"586","61-160","microwave_1","Brightness hue","Total bright",1756,0.831423029448069,0.168576970551931,0.462881326044789,0.537118673955211,5.67
"587","161-250","microwave_2","Brightness hue","Total bright",1759,0.855228354787515,0.144771645212485,0.466937048139658,0.533062951860342,5.67
"588",">251","microwave_3","Brightness hue","Total bright",1762,0.841474166813613,0.158525833186387,0.488450008816787,0.511549991183213,5.67
"589","<60","minaret_0","Brightness hue","Total bright",1765,0.724627310673822,0.275372689326178,0.506976744186047,0.493023255813954,8.38
"590","61-160","minaret_1","Brightness hue","Total bright",1768,0.824925462134764,0.175074537865236,0.431723315444246,0.568276684555754,8.38
"591","161-250","minaret_2","Brightness hue","Total bright",1771,0.650678294573643,0.349321705426357,0.512475775193798,0.487524224806202,8.26
"592",">251","minaret_3","Brightness hue","Total bright",1774,0.851282051282051,0.148717948717949,0.540846750149076,0.459153249850924,8.38
"593","<60","minotaur_0","Brightness hue","Total bright",1777,0.693465823547124,0.29810298102981,0.51099066546221,0.480578139114725,3.29
"594","61-160","minotaur_1","Brightness hue","Total bright",1780,0.840799703813402,0.159200296186598,0.455386893743058,0.544613106256942,2.7
"595","161-250","minotaur_2","Brightness hue","Total bright",1783,0.880672926447574,0.119327073552426,0.533646322378717,0.466353677621283,2.56
"596",">251","minotaur_3","Brightness hue","Total bright",1786,0.838208071084783,0.161791928915217,0.492780451684561,0.507219548315439,2.7
"597","<60","motorbikes-101_0","Brightness hue","Total bright",1789,0.820313015914944,0.179441703380157,0.589629657581847,0.410125061713254,317.93
"598","61-160","motorbikes-101_1","Brightness hue","Total bright",1792,0.929838814506694,0.0701611854933056,0.446097101260887,0.553902898739113,307.72
"599","161-250","motorbikes-101_2","Brightness hue","Total bright",1795,0.941794488496035,0.0582055115039646,0.423095671389575,0.576904328610425,307.72
"600",">251","motorbikes-101_3","Brightness hue","Total bright",1798,0.929643832055115,0.070356167944885,0.468185363317301,0.531814636682699,307.72
"601","<60","mountain-bike_0","Brightness hue","Total bright",1801,0.674194519722975,0.325805480277025,0.480277024992472,0.519722975007528,3.32
"602","61-160","mountain-bike_1","Brightness hue","Total bright",1804,0.758333333333333,0.241666666666667,0.421296296296296,0.578703703703704,3.24
"603","161-250","mountain-bike_2","Brightness hue","Total bright",1807,0.827777777777778,0.172222222222222,0.567901234567901,0.432098765432099,3.24
"604",">251","mountain-bike_3","Brightness hue","Total bright",1810,0.805864197530864,0.194135802469136,0.506172839506173,0.493827160493827,3.24
"605","<60","mushroom_0","Brightness hue","Total bright",1813,0.697798138022757,0.302201861977243,0.453376680951677,0.546623319048323,20.3
"606","61-160","mushroom_1","Brightness hue","Total bright",1816,0.840753768844221,0.159246231155779,0.52251256281407,0.47748743718593,19.9
"607","161-250","mushroom_2","Brightness hue","Total bright",1819,0.909346733668342,0.0906532663316583,0.557437185929648,0.442562814070352,19.9
"608",">251","mushroom_3","Brightness hue","Total bright",1822,0.875422885572139,0.124577114427861,0.47865671641791,0.52134328358209,20.1
"609","<60","mussels_0","Brightness hue","Total bright",1825,0.718224702677563,0.281775297322437,0.48395455451465,0.51604544548535,15.05
"610","61-160","mussels_1","Brightness hue","Total bright",1828,0.853340502755747,0.146659497244253,0.530783707487566,0.469216292512434,14.88
"611","161-250","mussels_2","Brightness hue","Total bright",1831,0.878881570103509,0.121118429896491,0.537706681005511,0.462293318994489,14.88
"612",">251","mussels_3","Brightness hue","Total bright",1834,0.865633074935401,0.134366925064599,0.474908200734394,0.525091799265606,14.71
"613","<60","necktie_0","Brightness hue","Total bright",1837,0.722634684941938,0.277365315058062,0.526746620978488,0.473253379021512,5.25
"614","61-160","necktie_1","Brightness hue","Total bright",1840,0.826004188083,0.173995811917,0.451932229202361,0.548067770797639,5.25
"615","161-250","necktie_2","Brightness hue","Total bright",1843,0.834380354083381,0.165619645916619,0.485246525794784,0.514753474205216,5.25
"616",">251","necktie_3","Brightness hue","Total bright",1846,0.845612031220255,0.154387968779745,0.48695983247668,0.51304016752332,5.25
"617","<60","octopus_0","Brightness hue","Total bright",1849,0.737965085522835,0.262034914477165,0.459530946922941,0.540469053077059,5.67
"618","61-160","octopus_1","Brightness hue","Total bright",1852,0.835544635544636,0.164455364455364,0.553316953316953,0.446683046683047,6.11
"619","161-250","octopus_2","Brightness hue","Total bright",1855,0.863219349457882,0.136780650542118,0.524937447873228,0.475062552126772,6
"620",">251","octopus_3","Brightness hue","Total bright",1858,0.827289377289377,0.172710622710623,0.447619047619048,0.552380952380952,5.46
"621","<60","ostrich_0","Brightness hue","Total bright",1861,0.748216106014271,0.251783893985729,0.542473666326877,0.457526333673123,5.89
"622","61-160","ostrich_1","Brightness hue","Total bright",1864,0.808411214953271,0.191588785046729,0.414676358601592,0.585323641398408,5.78
"623","161-250","ostrich_2","Brightness hue","Total bright",1867,0.845225959904859,0.154774040095141,0.512402310567448,0.487597689432552,5.89
"624",">251","ostrich_3","Brightness hue","Total bright",1870,0.85813795446823,0.14186204553177,0.517838939857288,0.482161060142712,5.89
"625","<60","owl_0","Brightness hue","Total bright",1873,0.682913165266106,0.317086834733894,0.492997198879552,0.507002801120448,7.14
"626","61-160","owl_1","Brightness hue","Total bright",1876,0.809383753501401,0.190616246498599,0.497619047619048,0.502380952380952,7.14
"627","161-250","owl_2","Brightness hue","Total bright",1879,0.856715567582965,0.143284432417035,0.493377011821678,0.506622988178322,7.02
"628",">251","owl_3","Brightness hue","Total bright",1882,0.839355742296919,0.160644257703081,0.485434173669468,0.514565826330532,7.14
"629","<60","palm-pilot_0","Brightness hue","Total bright",1885,0.82258064516129,0.177185600748013,0.609163160355306,0.390603085553997,4.28
"630","61-160","palm-pilot_1","Brightness hue","Total bright",1888,0.835409035409035,0.164590964590965,0.411233211233211,0.588766788766789,4.09
"631","161-250","palm-pilot_2","Brightness hue","Total bright",1891,0.881318681318681,0.118681318681319,0.42979242979243,0.57020757020757,4.09
"632",">251","palm-pilot_3","Brightness hue","Total bright",1894,0.868376068376068,0.131623931623932,0.447863247863248,0.552136752136752,4.09
"633","<60","palm-tree_0","Brightness hue","Total bright",1897,0.76527698458024,0.23472301541976,0.498762611840853,0.501237388159147,5.25
"634","61-160","palm-tree_1","Brightness hue","Total bright",1900,0.801637159718256,0.198362840281744,0.526936988387588,0.473063011612412,5.25
"635","161-250","palm-tree_2","Brightness hue","Total bright",1903,0.698267656577194,0.301732343422806,0.502760327431944,0.497239672568056,5.25
"636",">251","palm-tree_3","Brightness hue","Total bright",1906,0.781648581762802,0.218351418237198,0.475537787930706,0.524462212069294,5.25
"637","<60","paper-shredder_0","Brightness hue","Total bright",1909,0.790350877192982,0.209649122807018,0.569956140350877,0.430043859649123,4.56
"638","61-160","paper-shredder_1","Brightness hue","Total bright",1912,0.892105263157895,0.107894736842105,0.525,0.475,4.56
"639","161-250","paper-shredder_2","Brightness hue","Total bright",1915,0.878070175438596,0.121929824561404,0.463157894736842,0.536842105263158,4.56
"640",">251","paper-shredder_3","Brightness hue","Total bright",1918,0.900877192982456,0.0991228070175439,0.467982456140351,0.532017543859649,4.56
"641","<60","paperclip_0","Brightness hue","Total bright",1921,0.71990231990232,0.273260073260073,0.474236874236874,0.518925518925519,4.07
"642","61-160","paperclip_1","Brightness hue","Total bright",1924,0.815261044176707,0.184738955823293,0.460986804360298,0.539013195639702,3.49
"643","161-250","paperclip_2","Brightness hue","Total bright",1927,0.839506172839506,0.160493827160494,0.488105992171033,0.511894007828967,3.32
"644",">251","paperclip_3","Brightness hue","Total bright",1930,0.858577165806081,0.141422834193919,0.536144578313253,0.463855421686747,3.49
"645","<60","pci-card_0","Brightness hue","Total bright",1933,0.682234432234432,0.317765567765568,0.499084249084249,0.500915750915751,5.46
"646","61-160","pci-card_1","Brightness hue","Total bright",1936,0.75018315018315,0.24981684981685,0.432600732600733,0.567399267399267,5.46
"647","161-250","pci-card_2","Brightness hue","Total bright",1939,0.829304029304029,0.170695970695971,0.508608058608059,0.491391941391941,5.46
"648",">251","pci-card_3","Brightness hue","Total bright",1942,0.795421245421245,0.204578754578755,0.493956043956044,0.506043956043956,5.46
"649","<60","penguin_0","Brightness hue","Total bright",1945,0.753128967894069,0.246871032105931,0.46689642662797,0.53310357337203,11.03
